count,taxon.id,taxon.rank,taxon.rank_level,taxon.iconic_taxon_id,taxon.ancestor_ids,taxon.is_active,taxon.name,taxon.parent_id,taxon.ancestry,taxon.extinct,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.preferred_establishment_means,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.attribution_name,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.establishment_means.id,taxon.establishment_means.establishment_means,taxon.establishment_means.place.id,taxon.establishment_means.place.name,taxon.establishment_means.place.display_name,taxon.establishment_means.place.ancestry,taxon.conservation_status.id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,taxon.conservation_status.place.id,taxon.conservation_status.place.name,taxon.conservation_status.place.display_name,taxon.conservation_status.place.ancestry,taxon.conservation_status.place_id
1883,1453469,species,10,47126,,TRUE,Eulophia maculata,140708,48460/47126/211194/47125/47163/47218/47217/738347/606169/790368/140708,FALSE,1,1,4424,NA,NA,NA,NA,Plantae,Monk Orchid,introduced,234452590,cc-by-nc,"(c) jmass, some rights reserved (CC BY-NC), uploaded by jmass",https://inaturalist-open-data.s3.amazonaws.com/photos/234452590/square.jpeg,,jmass,https://inaturalist-open-data.s3.amazonaws.com/photos/234452590/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/234452590/medium.jpeg,2048,2048,1,1,7213051,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,363481,species,10,47126,,TRUE,Scaevola taccada,48323,48460/47126/211194/47125/47124/47605/145472/48323,FALSE,3,2,16002,NA,NA,NA,http://en.wikipedia.org/wiki/Scaevola_taccada,Plantae,beach naupaka,introduced,28754448,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/28754448/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/28754448/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/28754448/medium.jpeg,1536,2048,1,0,8370447,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,58991,species,10,47126,,TRUE,Portulaca oleracea,1571188,48460/47126/211194/47125/47124/47366/47365/58992/1571188,FALSE,0,7,54607,NA,NA,NA,http://en.wikipedia.org/wiki/Portulaca_oleracea,Plantae,Common Purslane,introduced,157729445,cc-by-nc-sa,"(c) Pierre Corbrion, some rights reserved (CC BY-NC-SA), uploaded by Pierre Corbrion",https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/square.jpeg,,Pierre Corbrion,https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/medium.jpeg,1536,2048,0,2,5152985,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,161150,species,10,47126,,TRUE,Crotalaria spectabilis,123472,48460/47126/211194/47125/47124/47123/47122/507502/569328/123472,FALSE,0,4,4748,NA,NA,NA,https://en.wikipedia.org/wiki/Crotalaria_spectabilis,Plantae,Showy Rattlebox,introduced,366236049,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA), uploaded by Douglas Goldman",https://inaturalist-open-data.s3.amazonaws.com/photos/366236049/square.jpg,,Douglas Goldman,https://inaturalist-open-data.s3.amazonaws.com/photos/366236049/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/366236049/medium.jpg,2048,1371,1,0,7021326,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1732,48865,species,10,47126,,TRUE,Cocos nucifera,48868,48460/47126/211194/47125/47163/48866/48867/154972/544534/1535490/48868,FALSE,0,5,35261,NA,130598,NA,http://en.wikipedia.org/wiki/Coconut,Plantae,coconut palm,introduced,2373013,cc-by-nd,"(c) Kimberlie Sasan, some rights reserved (CC BY-ND), uploaded by Kimberlie Sasan",https://inaturalist-open-data.s3.amazonaws.com/photos/2373013/square.JPG,,Kimberlie Sasan,https://inaturalist-open-data.s3.amazonaws.com/photos/2373013/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/2373013/medium.JPG,1536,2048,1,0,3414309,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1707,1268642,species,10,47126,,TRUE,Heptapleurum actinophyllum,1238857,48460/47126/211194/47125/47124/48700/52849/525719/1238857,FALSE,1,1,9685,NA,NA,NA,https://en.wikipedia.org/wiki/Heptapleurum_actinophyllum,Plantae,Australian Umbrella Tree,introduced,19387254,cc-by-nc,"(c) Stephen Thorpe, some rights reserved (CC BY-NC), uploaded by Stephen Thorpe",https://inaturalist-open-data.s3.amazonaws.com/photos/19387254/square.jpeg,,Stephen Thorpe,https://inaturalist-open-data.s3.amazonaws.com/photos/19387254/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/19387254/medium.jpeg,1536,2048,2,0,88336036,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1693,124426,species,10,47126,,TRUE,Zeuxine strateumatica,124430,48460/47126/211194/47125/47163/47218/47217/738348/544791/790290/124430,FALSE,0,4,2809,NA,NA,NA,http://en.wikipedia.org/wiki/Zeuxine_strateumatica,Plantae,centipede grass orchid,introduced,31337208,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/31337208/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/31337208/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/31337208/medium.jpeg,2048,1536,0,0,5241076,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,131560,species,10,47126,,TRUE,Euphorbia hirta,506796,48460/47126/211194/47125/47124/51820/51821/779191/1244656/1244731/51822/792275/506796,FALSE,1,4,21436,NA,NA,NA,http://en.wikipedia.org/wiki/Euphorbia_hirta,Plantae,Asthma plant,introduced,101197080,NA,"(c) alclam2006, all rights reserved, uploaded by alclam2006",https://static.inaturalist.org/photos/101197080/square.jpg,,alclam2006,https://static.inaturalist.org/photos/101197080/square.jpg,https://static.inaturalist.org/photos/101197080/medium.jpg,1365,2048,1,0,5191949,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,169878,species,10,47126,,TRUE,Tradescantia spathacea,1374158,48460/47126/211194/47125/47163/49146/49147/1432346/1276252/49145/1374158,FALSE,5,2,14587,NA,NA,NA,http://en.wikipedia.org/wiki/Tradescantia_spathacea,Plantae,Moses-in-the-cradle,introduced,100258367,NA,"(c) Marco Pellegrini, all rights reserved, uploaded by Marco Pellegrini",https://static.inaturalist.org/photos/100258367/square.jpg,,Marco Pellegrini,https://static.inaturalist.org/photos/100258367/square.jpg,https://static.inaturalist.org/photos/100258367/medium.jpg,2048,1947,1,0,4738748,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,158587,species,10,47126,,TRUE,Ardisia elliptica,156196,48460/47126/211194/47125/47124/47181/48064/791932/156196,FALSE,0,2,4752,NA,NA,NA,http://en.wikipedia.org/wiki/Ardisia_elliptica,Plantae,shoebutton Ardisia,introduced,39977935,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/39977935/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/39977935/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/39977935/medium.jpeg,2048,1536,0,0,10235992,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,57056,species,10,47126,,TRUE,Medicago lupulina,1092918,48460/47126/211194/47125/47124/47123/47122/507502/512504/53152/1092877/1092918,FALSE,0,7,73567,NA,16251,NA,https://en.wikipedia.org/wiki/Medicago_lupulina,Plantae,Black Medick,introduced,62641151,cc-by,"(c) Sophia K, some rights reserved (CC BY), uploaded by Sophia K",https://inaturalist-open-data.s3.amazonaws.com/photos/62641151/square.jpg,,Sophia K,https://inaturalist-open-data.s3.amazonaws.com/photos/62641151/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/62641151/medium.jpg,2048,1536,0,0,6048321,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1600,427629,species,10,47126,,TRUE,Eulophia graminea,140708,48460/47126/211194/47125/47163/47218/47217/738347/606169/790368/140708,FALSE,0,1,2447,NA,NA,NA,https://en.wikipedia.org/wiki/Eulophia_graminea,Plantae,Chinese Crown Orchid,introduced,1476230,cc-by-nc-sa,"(c) 澎湖小雲雀, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/1476230/square.jpg,,澎湖小雲雀,https://inaturalist-open-data.s3.amazonaws.com/photos/1476230/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1476230/medium.jpg,1356,2048,0,0,9070721,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1597,55745,species,10,47126,,TRUE,Trifolium repens,1582396,48460/47126/211194/47125/47124/47123/47122/507502/512504/51876/967289/1582396,FALSE,2,6,203077,NA,NA,NA,http://en.wikipedia.org/wiki/Trifolium_repens,Plantae,white clover,introduced,64586855,cc-by-nc,"(c) Gennadiy Okatov, some rights reserved (CC BY-NC), uploaded by Gennadiy Okatov",https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/square.jpeg,,Gennadiy Okatov,https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/64586855/medium.jpeg,1561,2045,2,0,7179845,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1494,69223,species,10,47126,,TRUE,Epipremnum aureum,69226,48460/47126/211194/47125/47163/48073/48536/869675/1356104/69226,FALSE,0,1,30226,NA,NA,NA,https://en.wikipedia.org/wiki/Epipremnum_aureum,Plantae,Golden Pothos,introduced,100110119,NA,"(c) Alex Ambrioso, all rights reserved, uploaded by Alex Ambrioso",https://static.inaturalist.org/photos/100110119/square.jpg,,Alex Ambrioso,https://static.inaturalist.org/photos/100110119/square.jpg,https://static.inaturalist.org/photos/100110119/medium.jpg,1536,2048,2,0,7994572,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1439,781644,species,10,47126,,TRUE,Ruellia blechum,83892,48460/47126/211194/47125/47124/48151/50151/851875/1369796/1369799/83892,FALSE,1,1,5505,NA,NA,NA,https://en.wikipedia.org/wiki/Ruellia_blechum,Plantae,Browne's blechum,introduced,62648197,cc-by-sa,"(c) James (Jim) Duggan, some rights reserved (CC BY-SA), uploaded by James (Jim) Duggan",https://inaturalist-open-data.s3.amazonaws.com/photos/62648197/square.jpeg,,James (Jim) Duggan,https://inaturalist-open-data.s3.amazonaws.com/photos/62648197/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/62648197/medium.jpeg,1000,769,1,0,16501094,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1433,169060,species,10,47126,,TRUE,Solanum diphyllum,1263679,48460/47126/211194/47125/47124/48515/48516/634936/634950/50641/1263679,FALSE,0,3,10675,NA,NA,NA,https://en.wikipedia.org/wiki/Solanum_diphyllum,Plantae,twoleaf nightshade,introduced,97746517,cc-by-nc,"(c) gloriamarkiewicz, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/97746517/square.jpg,,gloriamarkiewicz,https://inaturalist-open-data.s3.amazonaws.com/photos/97746517/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/97746517/medium.jpg,1365,2048,0,0,16130409,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,170055,species,10,47126,,TRUE,Turnera ulmifolia,155714,48460/47126/211194/47125/47124/51820/51451/853016/155714,FALSE,1,3,10609,NA,NA,NA,http://en.wikipedia.org/wiki/Turnera_ulmifolia,Plantae,Yellow alder,introduced,115906542,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/115906542/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/115906542/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/115906542/medium.jpeg,1536,2048,0,0,8737533,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1383,62811,species,10,47126,,TRUE,Carica papaya,62823,48460/47126/211194/47125/47124/71275/62822/62823,FALSE,1,3,33197,NA,NA,NA,http://en.wikipedia.org/wiki/Papaya,Plantae,Papaya,native,176927180,NA,"(c) Hector Miranda, all rights reserved, uploaded by Hector Miranda",https://static.inaturalist.org/photos/176927180/square.jpeg,,Hector Miranda,https://static.inaturalist.org/photos/176927180/square.jpeg,https://static.inaturalist.org/photos/176927180/medium.jpeg,2048,1536,1,0,3507585,native,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,161146,species,10,47126,,TRUE,Crotalaria pallida,123472,48460/47126/211194/47125/47124/47123/47122/507502/569328/123472,FALSE,0,4,6395,NA,NA,NA,http://en.wikipedia.org/wiki/Crotalaria_pallida,Plantae,Streaked Rattlepod,introduced,79578820,cc-by,"(c) Bob Peterson, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/79578820/square.jpg,,Bob Peterson,https://inaturalist-open-data.s3.amazonaws.com/photos/79578820/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/79578820/medium.jpg,1280,1280,0,0,8310801,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,48556,species,10,47126,,TRUE,Drymaria cordata,48568,48460/47126/211194/47125/47124/47366/48567/791433/48568,FALSE,1,3,7392,NA,NA,NA,https://en.wikipedia.org/wiki/Drymaria_cordata,Plantae,whitesnow,introduced,55528018,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/55528018/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/55528018/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/55528018/medium.jpeg,1536,2048,1,0,16430053,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329,164056,species,10,47126,,TRUE,Imperata cylindrica,72192,48460/47126/211194/47125/47163/47162/47434/326013/635417/72192,FALSE,1,4,10968,NA,NA,NA,http://en.wikipedia.org/wiki/Imperata_cylindrica,Plantae,Cogon Grass,introduced,166837155,cc-by-nc,"(c) janet_taylor, some rights reserved (CC BY-NC), uploaded by janet_taylor",https://inaturalist-open-data.s3.amazonaws.com/photos/166837155/square.jpg,,janet_taylor,https://inaturalist-open-data.s3.amazonaws.com/photos/166837155/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/166837155/medium.jpg,1536,2048,1,0,15783250,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,77987,species,10,47126,,TRUE,Melinis repens,72233,48460/47126/211194/47125/47163/47162/47434/326013/325977/1138119/72233,FALSE,2,5,16341,NA,NA,NA,http://en.wikipedia.org/wiki/Melinis_repens,Plantae,Natal grass,introduced,117783839,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/117783839/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/117783839/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/117783839/medium.jpeg,1536,2048,0,0,8758929,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,52445,species,10,47126,,TRUE,Acacia auriculiformis,1372660,48460/47126/211194/47125/47124/47123/47122/373578/47452/1372660,FALSE,0,4,4345,NA,NA,NA,http://en.wikipedia.org/wiki/Acacia_auriculiformis,Plantae,Earpod Wattle,introduced,700459,cc-by-nc-sa,"(c) 106611639464075912591, some rights reserved (CC BY-NC-SA), uploaded by 106611639464075912591",https://inaturalist-open-data.s3.amazonaws.com/photos/700459/square.JPG,,106611639464075912591,https://inaturalist-open-data.s3.amazonaws.com/photos/700459/square.JPG,https://inaturalist-open-data.s3.amazonaws.com/photos/700459/medium.JPG,384,512,0,0,25522089,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,169088,species,10,47126,,TRUE,Solanum viarum,1435339,48460/47126/211194/47125/47124/48515/48516/634936/634950/50641/1435339,FALSE,0,3,4400,NA,NA,NA,http://en.wikipedia.org/wiki/Solanum_viarum,Plantae,tropical soda-apple,introduced,585533,cc-by,"(c) J. Jeffrey Mullahey, University of Florida, Bugwood.org, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/585533/square.jpg,,"J. Jeffrey Mullahey, University of Florida, Bugwood.org",https://inaturalist-open-data.s3.amazonaws.com/photos/585533/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/585533/medium.jpg,2048,1403,0,0,6846625,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,1591063,species,10,47126,,TRUE,Camphora officinarum,1541780,48460/47126/211194/47125/47124/48808/48809/1541780,FALSE,1,0,20327,NA,NA,NA,https://en.wikipedia.org/wiki/Camphora_officinarum,Plantae,Camphor,introduced,180426177,NA,"(c) Steve Collins, all rights reserved, uploaded by Steve Collins",https://static.inaturalist.org/photos/180426177/square.jpg,,Steve Collins,https://static.inaturalist.org/photos/180426177/square.jpg,https://static.inaturalist.org/photos/180426177/medium.jpg,1857,2048,0,1,7419847,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,161253,species,10,47126,,TRUE,Cupaniopsis anacardioides,157055,48460/47126/211194/47125/47124/47729/58321/157055,FALSE,0,4,6812,NA,NA,NA,http://en.wikipedia.org/wiki/Cupaniopsis_anacardioides,Plantae,Tuckeroo,introduced,1330673,cc-by-nc,"(c) Martin LaBar, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/1330673/square.jpg,,Martin LaBar,https://inaturalist-open-data.s3.amazonaws.com/photos/1330673/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1330673/medium.jpg,1536,2048,0,0,25522661,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,169915,species,10,47126,,TRUE,Tribulus cistoides,64278,48460/47126/211194/47125/47124/68220/68207/783670/64278,FALSE,0,3,2805,NA,128055,NA,http://en.wikipedia.org/wiki/Tribulus_cistoides,Plantae,Jamaican feverplant,introduced,81046372,cc-by-nc,"(c) karlwerner, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/81046372/square.jpg,,karlwerner,https://inaturalist-open-data.s3.amazonaws.com/photos/81046372/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/81046372/medium.jpg,1554,1632,0,0,8737572,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,130175,species,10,47126,,TRUE,Hyptis mutabilis,50173,48460/47126/211194/47125/47124/48151/48623/520502/520501/919157/50173,FALSE,3,3,3382,NA,NA,NA,NA,Plantae,Tropical Bushmint,introduced,335793857,cc-by-nc,"(c) Alex Abair, some rights reserved (CC BY-NC), uploaded by Alex Abair",https://inaturalist-open-data.s3.amazonaws.com/photos/335793857/square.jpg,,Alex Abair,https://inaturalist-open-data.s3.amazonaws.com/photos/335793857/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/335793857/medium.jpg,1536,2048,2,1,22072213,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,58907,species,10,47126,,TRUE,Melilotus albus,57067,48460/47126/211194/47125/47124/47123/47122/507502/512504/57067,FALSE,1,5,71835,NA,NA,NA,http://en.wikipedia.org/wiki/Melilotus_albus,Plantae,White Sweetclover,introduced,88013424,cc-by-nc-sa,"(c) Sarah Gregg, some rights reserved (CC BY-NC-SA), uploaded by Sarah Gregg",https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/square.jpg,,Sarah Gregg,https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/88013424/medium.jpg,800,533,1,0,4353365,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1186,47443,species,10,47126,,TRUE,Albizia julibrissin,47451,48460/47126/211194/47125/47124/47123/47122/373578/521661/47451,FALSE,6,5,36633,NA,NA,NA,http://en.wikipedia.org/wiki/Albizia_julibrissin,Plantae,Persian silk tree,introduced,146757188,cc-by-sa,"(c) Andrew Butko, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/146757188/square.jpg,,Andrew Butko,https://inaturalist-open-data.s3.amazonaws.com/photos/146757188/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/146757188/medium.jpg,1536,2048,1,0,4328632,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1172,166757,species,10,47126,,TRUE,Phyllanthus tenellus,68702,48460/47126/211194/47125/47124/51820/53825/1363473/1363504/68702,FALSE,0,4,9278,NA,NA,NA,http://en.wikipedia.org/wiki/Phyllanthus_tenellus,Plantae,Mascarene Island leaf-flower,introduced,77364049,cc-by-nc,"(c) 曾云保, some rights reserved (CC BY-NC), uploaded by 曾云保",https://inaturalist-open-data.s3.amazonaws.com/photos/77364049/square.jpg,,曾云保,https://inaturalist-open-data.s3.amazonaws.com/photos/77364049/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/77364049/medium.jpg,1365,2048,2,0,17272920,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,166758,species,10,47126,,TRUE,Phyllanthus urinaria,68702,48460/47126/211194/47125/47124/51820/53825/1363473/1363504/68702,FALSE,0,3,12158,NA,NA,NA,http://en.wikipedia.org/wiki/Phyllanthus_urinaria,Plantae,Chamberbitter,introduced,21897713,cc-by-nc,"(c) budak, some rights reserved (CC BY-NC), uploaded by budak",https://inaturalist-open-data.s3.amazonaws.com/photos/21897713/square.jpg,,budak,https://inaturalist-open-data.s3.amazonaws.com/photos/21897713/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/21897713/medium.jpg,1267,1900,1,0,15698254,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,127899,species,10,47126,,TRUE,Portulaca amilis,58992,48460/47126/211194/47125/47124/47366/47365/58992,FALSE,0,2,2706,NA,NA,NA,https://en.wikipedia.org/wiki/Portulaca_amilis,Plantae,Paraguayan Purslane,introduced,54443058,NA,"(c) Jeff Stauffer, all rights reserved, uploaded by Jeff Stauffer",https://static.inaturalist.org/photos/54443058/square.jpeg,,Jeff Stauffer,https://static.inaturalist.org/photos/54443058/square.jpeg,https://static.inaturalist.org/photos/54443058/medium.jpeg,1536,2048,0,0,2907192,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,120527,species,10,47126,,TRUE,Melaleuca quinquenervia,1491620,48460/47126/211194/47125/47124/47791/51816/468848/921781/72232/1491620,FALSE,0,3,6259,NA,NA,NA,http://en.wikipedia.org/wiki/Melaleuca_quinquenervia,Plantae,Broad-leaved paperbark,introduced,68697633,cc-by-nc,"(c) gillbsydney, some rights reserved (CC BY-NC), uploaded by gillbsydney",https://inaturalist-open-data.s3.amazonaws.com/photos/68697633/square.jpeg,,gillbsydney,https://inaturalist-open-data.s3.amazonaws.com/photos/68697633/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/68697633/medium.jpeg,1367,2048,1,0,11387534,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,852222,species,10,47126,,TRUE,Torenia crustacea,155841,48460/47126/211194/47125/47124/48151/71556/155841,FALSE,3,1,7622,NA,NA,NA,https://en.wikipedia.org/wiki/Torenia_crustacea,Plantae,Brittle False Pimpernel,introduced,97746286,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/97746286/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/97746286/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/97746286/medium.jpeg,1536,2048,0,0,10462900,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1079,76949,species,10,47126,,TRUE,Eriobotrya japonica,72119,48460/47126/211194/47125/47124/47132/47148/922110/723302/72119,FALSE,0,6,26259,NA,NA,NA,http://en.wikipedia.org/wiki/Loquat,Plantae,Loquat,introduced,34746885,cc-by-nc,"(c) ms_starla, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/34746885/square.jpg,,ms_starla,https://inaturalist-open-data.s3.amazonaws.com/photos/34746885/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/34746885/medium.jpg,1536,2048,1,1,3447358,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,82768,species,10,47126,,TRUE,Thespesia populnea,67702,48460/47126/211194/47125/47124/48796/48797/860115/860844/67702,FALSE,0,4,9228,NA,NA,NA,http://en.wikipedia.org/wiki/Thespesia_populnea,Plantae,Portia tree,introduced,61022916,cc-by,"(c) Daniel Cahen, some rights reserved (CC BY), uploaded by Daniel Cahen",https://inaturalist-open-data.s3.amazonaws.com/photos/61022916/square.jpeg,,Daniel Cahen,https://inaturalist-open-data.s3.amazonaws.com/photos/61022916/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/61022916/medium.jpeg,1536,2048,0,0,6159428,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
